area_id,latitude,longitude,is_synthetic
IN-01162,22.594181042818143,88.32577454357256,YES_SYNTHETIC
IN-01163,22.63735807684426,88.454912102297,YES_SYNTHETIC
IN-01164,22.63683965651005,88.2642130210383,YES_SYNTHETIC
IN-01165,22.599880274036682,88.27412707628842,YES_SYNTHETIC
IN-01166,22.524121444066747,88.27580494006955,YES_SYNTHETIC
IN-01167,22.59335909058988,88.40121798269853,YES_SYNTHETIC
IN-01168,22.495497527613182,88.340667776609,YES_SYNTHETIC
IN-01169,22.56384730179111,88.33771060435218,YES_SYNTHETIC
IN-01170,22.49680500009704,88.3476895580375,YES_SYNTHETIC
IN-01171,22.622835609561687,88.27810153290665,YES_SYNTHETIC
IN-01172,22.48863600281638,88.3348542583672,YES_SYNTHETIC
IN-01173,22.660945142323786,88.39761452934458,YES_SYNTHETIC
IN-01174,22.608333991334515,88.33628399816757,YES_SYNTHETIC
IN-01175,22.59133215824171,88.26592623680556,YES_SYNTHETIC
IN-01176,22.59981920928191,88.44655738951525,YES_SYNTHETIC
IN-01177,22.595114693668965,88.43863971869327,YES_SYNTHETIC
IN-01178,22.61739461109322,88.28801168328074,YES_SYNTHETIC
IN-01179,22.65309066145717,88.27718876887116,YES_SYNTHETIC
IN-01180,22.579393494509553,88.2923274247587,YES_SYNTHETIC
IN-01181,22.474941322146183,88.34830685202553,YES_SYNTHETIC
IN-01182,22.531608141530832,88.36110009875952,YES_SYNTHETIC
IN-01183,22.588039977346913,88.27264781446179,YES_SYNTHETIC
IN-01184,22.49720065902475,88.37562847929009,YES_SYNTHETIC
IN-01185,22.541233470634534,88.40973469750989,YES_SYNTHETIC
IN-01186,22.60305832971839,88.43302087259798,YES_SYNTHETIC
IN-01187,22.611098565333847,88.34988621547804,YES_SYNTHETIC
IN-01188,22.60719332447889,88.31897623485108,YES_SYNTHETIC
IN-01189,22.533862699755645,88.42169703198417,YES_SYNTHETIC
IN-01190,22.561883903280318,88.42357606810367,YES_SYNTHETIC
IN-01191,22.63708447473366,88.43541246753226,YES_SYNTHETIC
IN-01192,22.65592704716824,88.35009704410265,YES_SYNTHETIC
IN-01193,22.53637336366423,88.38033974931882,YES_SYNTHETIC
IN-01194,22.546834484687526,88.38411483336004,YES_SYNTHETIC
IN-01195,22.613717172528766,88.40158100369842,YES_SYNTHETIC
IN-01196,22.547510577404026,88.29727204033975,YES_SYNTHETIC
IN-01197,22.558705867692442,88.29241882881638,YES_SYNTHETIC
IN-01198,22.650619407036764,88.33307549214757,YES_SYNTHETIC
IN-01199,22.503491949444665,88.26898955198115,YES_SYNTHETIC
IN-01200,22.601764477257298,88.39128046349094,YES_SYNTHETIC
IN-01201,22.54072083331626,88.27824237776953,YES_SYNTHETIC
IN-01202,22.55452577897905,88.32614349901267,YES_SYNTHETIC
IN-01203,22.608024127947004,88.38505584989053,YES_SYNTHETIC
IN-01204,22.54551874563951,88.307478510851,YES_SYNTHETIC
IN-01205,22.67020719323112,88.35470032423922,YES_SYNTHETIC
IN-01206,22.61025484715605,88.29201059351567,YES_SYNTHETIC
IN-01207,22.56971793993188,88.2694073439739,YES_SYNTHETIC
IN-01208,22.573691023582093,88.45670348142355,YES_SYNTHETIC
IN-01209,22.549441342597163,88.27169920251498,YES_SYNTHETIC
IN-01210,22.47879115818387,88.34149735198937,YES_SYNTHETIC
IN-01211,22.50460498729264,88.26857041926564,YES_SYNTHETIC
IN-01212,22.623842722790037,88.35560460177638,YES_SYNTHETIC
IN-01213,22.530448954394533,88.44391663660329,YES_SYNTHETIC
IN-01214,22.495827792040107,88.45508376579106,YES_SYNTHETIC
IN-01215,22.535393343475473,88.44158073446174,YES_SYNTHETIC
IN-01216,22.593188575295894,88.4292414719483,YES_SYNTHETIC
IN-01217,22.669402632642093,88.32158108756374,YES_SYNTHETIC
IN-01218,22.66482709708152,88.34179637898049,YES_SYNTHETIC
IN-01219,22.549702380947387,88.3319774208509,YES_SYNTHETIC
IN-01220,22.580881521469518,88.2947290086357,YES_SYNTHETIC
IN-01221,22.583342297071603,88.372240962482,YES_SYNTHETIC
IN-01222,22.624980362520976,88.43062999238752,YES_SYNTHETIC
IN-01223,22.560688270062485,88.3243666498703,YES_SYNTHETIC
IN-01224,22.52446697946342,88.30282476734098,YES_SYNTHETIC
IN-01225,22.484129516439808,88.33238959576694,YES_SYNTHETIC
IN-01226,22.52664953842616,88.45718347717329,YES_SYNTHETIC
IN-01227,22.58414176525001,88.3333554078061,YES_SYNTHETIC
IN-01228,22.588693520198742,88.29173934026915,YES_SYNTHETIC
IN-01229,22.561408749840442,88.38914686428421,YES_SYNTHETIC
IN-01230,22.57037956635849,88.34425576013086,YES_SYNTHETIC
IN-01231,22.671369677779943,88.43996295242978,YES_SYNTHETIC
IN-01232,22.59728119163189,88.37777547223645,YES_SYNTHETIC
IN-01233,22.596732095964917,88.30416242156448,YES_SYNTHETIC
IN-01234,22.551627548652863,88.27179190657819,YES_SYNTHETIC
IN-01235,22.567709207497366,88.37250491679153,YES_SYNTHETIC
IN-01236,22.518149947220643,88.4567057694331,YES_SYNTHETIC
IN-01237,22.65449092218745,88.40832864709118,YES_SYNTHETIC
IN-01238,22.579277325753075,88.43789383192954,YES_SYNTHETIC
IN-01239,22.498730468764695,88.42200195885498,YES_SYNTHETIC
IN-01240,22.49756416279337,88.42274213250988,YES_SYNTHETIC
IN-01241,22.52775351365027,88.43931811620364,YES_SYNTHETIC
IN-01242,22.66140841876508,88.29365919388103,YES_SYNTHETIC
IN-01243,22.56513512101308,88.46009747563254,YES_SYNTHETIC
IN-01244,22.56928148719463,88.43660950450291,YES_SYNTHETIC
IN-01245,22.590346304426266,88.33896598158393,YES_SYNTHETIC
IN-01246,22.529756711105176,88.30454461821722,YES_SYNTHETIC
IN-01247,22.62495963827554,88.3412081013646,YES_SYNTHETIC
IN-01248,22.574855092440153,88.36236509600023,YES_SYNTHETIC
IN-01249,22.58805580584663,88.43701542912491,YES_SYNTHETIC
IN-01250,22.668747868716686,88.34541684171477,YES_SYNTHETIC
IN-01251,22.63810378442126,88.41680555893095,YES_SYNTHETIC
IN-01252,22.587305790291115,88.4551094287224,YES_SYNTHETIC
IN-01253,22.512694903105682,88.28575284206192,YES_SYNTHETIC
IN-01254,22.643392393391085,88.35172996332675,YES_SYNTHETIC
IN-01255,22.641993770841413,88.44251804103908,YES_SYNTHETIC
IN-01256,22.485091518723817,88.44059295259721,YES_SYNTHETIC
IN-01257,22.562263811073887,88.36598649780085,YES_SYNTHETIC
IN-01258,22.597918502218644,88.44917652134602,YES_SYNTHETIC
IN-01259,22.476423218885955,88.35926869366357,YES_SYNTHETIC
IN-01260,22.610144408486114,88.40844139153964,YES_SYNTHETIC
IN-01261,22.611106486307424,88.29078702588163,YES_SYNTHETIC
IN-01262,22.532479117674338,88.3356431050834,YES_SYNTHETIC
IN-01263,22.6334874415359,88.31965197448291,YES_SYNTHETIC
IN-01264,22.514740992773444,88.45538960380762,YES_SYNTHETIC
IN-01265,22.474372657022695,88.4634641711364,YES_SYNTHETIC
IN-01266,22.60796425977148,88.42959385988982,YES_SYNTHETIC
IN-01267,22.53152387926924,88.26676305553342,YES_SYNTHETIC
IN-01268,22.620173903712306,88.43072891940014,YES_SYNTHETIC
IN-01269,22.620695226390705,88.29247005746016,YES_SYNTHETIC
IN-01270,22.623285584451395,88.41768455642153,YES_SYNTHETIC
IN-01271,22.604308103134013,88.41712318655912,YES_SYNTHETIC
IN-01272,22.641784287935547,88.38662082284749,YES_SYNTHETIC
IN-01273,22.490320942793936,88.36142556193344,YES_SYNTHETIC
IN-01274,22.488129866934322,88.34540860620649,YES_SYNTHETIC
IN-01275,22.554021297825127,88.27710196882805,YES_SYNTHETIC
IN-01276,22.542364106793897,88.28609961975826,YES_SYNTHETIC
IN-01277,22.634247042001846,88.45343760519289,YES_SYNTHETIC
IN-01278,22.487063295051588,88.45492304145834,YES_SYNTHETIC
IN-01279,22.57711531986735,88.32381313559078,YES_SYNTHETIC
IN-01280,22.487972415055236,88.36402485361408,YES_SYNTHETIC
IN-01281,22.63150310889815,88.40531729545334,YES_SYNTHETIC
IN-01282,22.482645202292797,88.27848036707358,YES_SYNTHETIC
IN-01283,22.55317465652653,88.3229580988096,YES_SYNTHETIC
IN-01284,22.51907686461121,88.32010089978175,YES_SYNTHETIC
IN-01285,22.633296548659377,88.44974561072637,YES_SYNTHETIC
IN-01286,22.553620538905516,88.4451222004265,YES_SYNTHETIC
IN-01287,22.536899140249577,88.35918739726876,YES_SYNTHETIC
IN-01288,22.517805799563202,88.39199520843518,YES_SYNTHETIC
IN-01289,22.668396223034964,88.38459861920867,YES_SYNTHETIC
IN-01290,22.544162816822713,88.39346348919811,YES_SYNTHETIC
IN-01291,22.49718413569308,88.44163181605307,YES_SYNTHETIC
IN-01292,22.573216790155968,88.35376994840793,YES_SYNTHETIC
IN-01293,22.589772957690705,88.38885677255789,YES_SYNTHETIC
IN-01294,22.486955161245305,88.40042344424468,YES_SYNTHETIC
IN-01295,22.520986336063107,88.40669052650132,YES_SYNTHETIC
IN-01296,22.637106958876842,88.42469170151051,YES_SYNTHETIC
IN-01297,22.583100193481577,88.36793397846215,YES_SYNTHETIC
IN-01298,22.501175192267883,88.41896923008063,YES_SYNTHETIC
IN-01299,22.526881876089345,88.36323908456359,YES_SYNTHETIC
IN-01300,22.529454818585506,88.29066567259994,YES_SYNTHETIC
IN-01301,22.59851153937835,88.27476640696459,YES_SYNTHETIC
IN-01302,22.622329046825243,88.32741735905222,YES_SYNTHETIC
IN-01303,22.4726269386009,88.36612582784744,YES_SYNTHETIC
IN-01304,22.481970381705523,88.31913391156418,YES_SYNTHETIC
IN-01305,22.613995297491144,88.27643792432437,YES_SYNTHETIC
IN-01306,22.640467698471202,88.26466398453172,YES_SYNTHETIC
IN-01307,22.52196477384038,88.41208081123041,YES_SYNTHETIC
IN-01308,22.535854029945863,88.2842784776132,YES_SYNTHETIC
IN-01309,22.544646783760086,88.31797865727691,YES_SYNTHETIC
IN-01310,22.64114238043211,88.32656958351703,YES_SYNTHETIC
IN-01311,22.630386494355204,88.44227442896215,YES_SYNTHETIC
IN-01312,22.55936348391531,88.44588862877087,YES_SYNTHETIC
IN-01313,22.54806361079264,88.45671568329803,YES_SYNTHETIC
IN-01314,22.490457904905117,88.40130385330065,YES_SYNTHETIC
IN-01315,22.571362808091386,88.34142976109113,YES_SYNTHETIC
IN-01316,22.59914237574972,88.40467141832687,YES_SYNTHETIC
IN-01317,22.473472653930063,88.29729061774944,YES_SYNTHETIC
IN-01318,22.615209210126864,88.39717708271564,YES_SYNTHETIC
IN-01319,22.665809501025738,88.41610755805016,YES_SYNTHETIC
IN-01320,22.66275454154627,88.40440810030697,YES_SYNTHETIC
IN-01321,22.53221044172789,88.28497298445018,YES_SYNTHETIC
IN-01322,22.62896477266899,88.39272984429519,YES_SYNTHETIC
IN-01323,22.48223720247866,88.3359100931802,YES_SYNTHETIC
IN-01324,22.663959963096858,88.36398022914204,YES_SYNTHETIC
IN-01325,22.559145827203942,88.35543992103186,YES_SYNTHETIC
IN-01326,22.514376544801035,88.33764143417297,YES_SYNTHETIC
IN-01327,22.546562651197437,88.27437100403749,YES_SYNTHETIC
IN-01328,22.626113525703584,88.34720088638078,YES_SYNTHETIC
IN-01329,22.637035977363286,88.43396960022397,YES_SYNTHETIC
IN-01330,22.514998810939733,88.39537069643403,YES_SYNTHETIC
IN-01331,22.5670563608326,88.43993134758429,YES_SYNTHETIC
IN-01332,22.515748135835292,88.39946264006201,YES_SYNTHETIC
IN-01333,22.594150424450547,88.32296029551436,YES_SYNTHETIC
IN-01334,22.499920180730236,88.39422795209546,YES_SYNTHETIC
IN-01335,22.620319491626468,88.32702546875267,YES_SYNTHETIC
IN-01336,22.601566520804464,88.3429261815223,YES_SYNTHETIC
IN-01337,22.615241376656524,88.30374305497881,YES_SYNTHETIC
IN-01338,22.650643000527236,88.32138191929312,YES_SYNTHETIC
IN-01339,22.54615719755123,88.27551839041607,YES_SYNTHETIC
IN-01340,22.494902442464255,88.36707238054247,YES_SYNTHETIC
IN-01341,22.526118535345596,88.43099604514843,YES_SYNTHETIC
IN-01342,22.47553867773099,88.33971880973439,YES_SYNTHETIC
IN-01343,22.54006910935382,88.26776552618352,YES_SYNTHETIC
IN-01344,22.497473679800102,88.34662853498372,YES_SYNTHETIC
IN-01345,22.57117291688949,88.34475794945098,YES_SYNTHETIC
IN-01346,22.57878753568242,88.38292633498114,YES_SYNTHETIC
IN-01347,22.47458476422557,88.3567190318907,YES_SYNTHETIC
IN-01348,22.66529984817752,88.36770645602591,YES_SYNTHETIC
IN-01349,22.60810845349179,88.32627277158338,YES_SYNTHETIC
IN-01350,22.627398275630554,88.41848429637523,YES_SYNTHETIC
IN-01351,22.57685920953083,88.45910276465584,YES_SYNTHETIC
IN-01352,22.497710042952534,88.26728953297791,YES_SYNTHETIC
IN-01353,22.62663164235142,88.42533110747297,YES_SYNTHETIC
IN-01354,22.496641445824118,88.31701656659172,YES_SYNTHETIC
IN-01355,22.476110472673327,88.32256172215611,YES_SYNTHETIC
IN-01356,22.627228374783737,88.36749210554251,YES_SYNTHETIC
IN-01357,22.54221911863366,88.33824785898126,YES_SYNTHETIC
IN-01358,22.472870725143096,88.32386010551305,YES_SYNTHETIC
IN-01359,22.60189174832759,88.45873888876328,YES_SYNTHETIC
IN-01360,22.642012165396782,88.2686189929291,YES_SYNTHETIC
IN-01361,22.65231212093497,88.42053968265972,YES_SYNTHETIC
IN-01362,22.628675224714197,88.35549915180071,YES_SYNTHETIC
IN-01363,22.552201058590903,88.32448314576664,YES_SYNTHETIC
IN-01364,22.485738971790873,88.30954707269873,YES_SYNTHETIC
IN-01365,22.521920726995607,88.36071541394205,YES_SYNTHETIC
IN-01366,22.62208888131934,88.35866196567959,YES_SYNTHETIC
IN-01367,22.484168889889432,88.45545796019765,YES_SYNTHETIC
IN-01368,22.661144863818823,88.42093790862968,YES_SYNTHETIC
IN-01369,22.670865580312846,88.37279646656005,YES_SYNTHETIC
IN-01370,22.665153670050643,88.27902100812335,YES_SYNTHETIC
IN-01371,22.545736149652274,88.30897625360136,YES_SYNTHETIC
IN-01372,22.511766616826854,88.29206058977853,YES_SYNTHETIC
IN-01373,22.5970827283132,88.42016437114947,YES_SYNTHETIC
IN-01374,22.588259679884075,88.29329254191764,YES_SYNTHETIC
IN-01375,22.634824753986695,88.39109094143275,YES_SYNTHETIC
IN-01376,22.5502331412254,88.39872605910722,YES_SYNTHETIC
IN-01377,22.524580995848567,88.33293844169884,YES_SYNTHETIC
IN-01378,22.6560971686264,88.32200090113429,YES_SYNTHETIC
IN-01379,22.56659765363159,88.44192822747921,YES_SYNTHETIC
IN-01380,22.614144270053508,88.27634064523293,YES_SYNTHETIC
IN-01381,22.502060608855796,88.26546831815439,YES_SYNTHETIC
IN-01382,22.598784358045833,88.35343468508208,YES_SYNTHETIC
IN-01383,22.499454970180455,88.45548682421135,YES_SYNTHETIC
IN-01384,22.578531944789127,88.31227865882258,YES_SYNTHETIC
IN-01385,22.572720714230943,88.39982406654703,YES_SYNTHETIC
IN-01386,22.487847843594714,88.31884076300958,YES_SYNTHETIC
IN-01387,22.6339930981768,88.35583297408053,YES_SYNTHETIC
IN-01388,22.58191542840646,88.3504632004419,YES_SYNTHETIC
IN-01389,22.4813799885286,88.29704995596403,YES_SYNTHETIC
IN-01390,22.56170832774838,88.30573709308159,YES_SYNTHETIC
IN-01391,22.482595805731936,88.43262993281037,YES_SYNTHETIC
IN-01392,22.668838505832824,88.42252857479934,YES_SYNTHETIC
IN-01393,22.643356984340933,88.31229542606341,YES_SYNTHETIC
IN-01394,22.664725395102643,88.3032851408907,YES_SYNTHETIC
IN-01395,22.66288596207237,88.46286385879318,YES_SYNTHETIC
IN-01396,22.614944561149212,88.46012874635836,YES_SYNTHETIC
IN-01397,22.586507955913422,88.31580835663522,YES_SYNTHETIC
IN-01398,22.559999177133125,88.38261218707576,YES_SYNTHETIC
IN-01399,22.487216312405405,88.38836865292345,YES_SYNTHETIC
IN-01400,22.66883556735246,88.30192152995674,YES_SYNTHETIC
IN-01401,22.63111902325768,88.44547975875592,YES_SYNTHETIC
IN-01402,22.661340318564047,88.45592712088109,YES_SYNTHETIC
IN-01403,22.576891927744295,88.4593615815983,YES_SYNTHETIC
IN-01404,22.62406204142689,88.29623428724739,YES_SYNTHETIC
IN-01405,22.567980021293597,88.4075662350744,YES_SYNTHETIC
IN-01406,22.522068063163818,88.39202303670977,YES_SYNTHETIC
IN-01407,22.605920095809324,88.29643994876172,YES_SYNTHETIC
IN-01408,22.585617062490552,88.41822538219573,YES_SYNTHETIC
IN-01409,22.57237913290719,88.26632062335523,YES_SYNTHETIC
IN-01410,22.47440769381586,88.33530586879401,YES_SYNTHETIC
IN-01411,22.657838813686357,88.30963535592072,YES_SYNTHETIC
IN-01412,22.599472737774338,88.30831517413867,YES_SYNTHETIC
IN-01413,22.53693399793191,88.4335084179203,YES_SYNTHETIC
IN-01414,22.61837228845399,88.28297985546264,YES_SYNTHETIC
IN-01415,22.55834040419729,88.26973395272906,YES_SYNTHETIC
IN-01416,22.568778029320605,88.39638680234022,YES_SYNTHETIC
IN-01417,22.496300524719633,88.32167698778183,YES_SYNTHETIC
IN-01418,22.552167325100434,88.44780620493121,YES_SYNTHETIC
IN-01419,22.671251003084596,88.27288225979912,YES_SYNTHETIC
IN-01420,22.624801584699078,88.33824481328047,YES_SYNTHETIC
IN-01421,22.551091637245896,88.4147529946694,YES_SYNTHETIC
IN-01422,22.656285286429082,88.45408571890052,YES_SYNTHETIC
IN-01423,22.588024517207664,88.3353242318601,YES_SYNTHETIC
IN-01424,22.630109817171757,88.31410027665247,YES_SYNTHETIC
IN-01425,22.585414805766703,88.33561569230497,YES_SYNTHETIC
IN-01426,22.603926214741577,88.3119797825787,YES_SYNTHETIC
IN-01427,22.510918589146968,88.44754781733509,YES_SYNTHETIC
IN-01428,22.492960736589907,88.36509158154699,YES_SYNTHETIC
IN-01429,22.516770556592604,88.27168599266514,YES_SYNTHETIC
IN-01430,22.479803763658285,88.29894435442117,YES_SYNTHETIC
IN-01431,22.6459540709012,88.3203957487954,YES_SYNTHETIC
IN-01432,22.662691834115062,88.38022445859784,YES_SYNTHETIC
IN-01433,22.559922837953753,88.37991776693389,YES_SYNTHETIC
IN-01434,22.575939677045255,88.41565525075147,YES_SYNTHETIC
IN-01435,22.529099213194574,88.33451007832006,YES_SYNTHETIC
IN-01436,22.651418860506652,88.45319130263009,YES_SYNTHETIC
IN-01437,22.651111645497295,88.34778959879146,YES_SYNTHETIC
IN-01438,22.62867310060138,88.35916714666023,YES_SYNTHETIC
IN-01439,22.572107970429222,88.30483602181145,YES_SYNTHETIC
IN-01440,22.590826060651704,88.30112717955068,YES_SYNTHETIC
IN-01441,22.53891293981344,88.434906040324,YES_SYNTHETIC
IN-01442,22.514015161842174,88.27813165703469,YES_SYNTHETIC
IN-01443,22.486401518522566,88.45205690410062,YES_SYNTHETIC
IN-01444,22.57398408759237,88.3457824143634,YES_SYNTHETIC
IN-01445,22.634775716201585,88.4310651855821,YES_SYNTHETIC
IN-01446,22.539038206623122,88.40262361149476,YES_SYNTHETIC
IN-01447,22.626824563170377,88.39483013737319,YES_SYNTHETIC
IN-01448,22.50291901496002,88.43907661670342,YES_SYNTHETIC
IN-01449,22.580418910547202,88.32039448527401,YES_SYNTHETIC
IN-01450,22.55764563708754,88.27141421807978,YES_SYNTHETIC
IN-01451,22.498173360244486,88.41700935010317,YES_SYNTHETIC
IN-01452,22.472602326951076,88.34721316569646,YES_SYNTHETIC
IN-01453,22.57710203621712,88.27482688400019,YES_SYNTHETIC
IN-01454,22.667215632594466,88.30912506624993,YES_SYNTHETIC
IN-01455,22.533439743927257,88.32468850245101,YES_SYNTHETIC
IN-01456,22.51868333242347,88.26419476441727,YES_SYNTHETIC
IN-01457,22.6184689588176,88.45726909995986,YES_SYNTHETIC
IN-01458,22.51745869665701,88.39650943836068,YES_SYNTHETIC
IN-01459,22.620979265391746,88.4335850758181,YES_SYNTHETIC
IN-01460,22.557125839402723,88.32448618112808,YES_SYNTHETIC
IN-01461,22.537659026804608,88.40642426661971,YES_SYNTHETIC
IN-01462,22.63595589330113,88.30022279355133,YES_SYNTHETIC
IN-01463,22.546788201631554,88.44428803934983,YES_SYNTHETIC
IN-01464,22.63393870393895,88.4608716805525,YES_SYNTHETIC
IN-01465,22.62344965193642,88.34253904020558,YES_SYNTHETIC
IN-01466,22.59072756679893,88.39610285084946,YES_SYNTHETIC
IN-01467,22.488291163263426,88.37279939182078,YES_SYNTHETIC
IN-01468,22.614464165694525,88.29736426080021,YES_SYNTHETIC
IN-01469,22.628726343485113,88.38065455610283,YES_SYNTHETIC
IN-01470,22.66304435713952,88.27238445964137,YES_SYNTHETIC
IN-01471,22.525665227511094,88.38421077585997,YES_SYNTHETIC
IN-01472,22.531911982441187,88.40678483281425,YES_SYNTHETIC
IN-01473,22.624401056504386,88.2844031928133,YES_SYNTHETIC
IN-01474,22.575370892841356,88.36567811111821,YES_SYNTHETIC
IN-01475,22.54645615404311,88.45048497251393,YES_SYNTHETIC
IN-01476,22.638101263974647,88.40334187638193,YES_SYNTHETIC
IN-01477,22.615465327147,88.35624322876262,YES_SYNTHETIC
IN-01478,22.656798904219315,88.40281908545066,YES_SYNTHETIC
IN-01479,22.618396212331163,88.43623818075747,YES_SYNTHETIC
IN-01480,22.52741431786844,88.42531418077334,YES_SYNTHETIC
IN-01481,22.5116481205913,88.33296839044898,YES_SYNTHETIC
IN-01482,22.53972209085397,88.45960509367782,YES_SYNTHETIC
IN-01483,22.643907444749587,88.40413397231805,YES_SYNTHETIC
IN-01484,22.61801135232308,88.37631455888051,YES_SYNTHETIC
IN-01485,22.662018133421704,88.36315175057648,YES_SYNTHETIC
IN-01486,22.548703541973982,88.29650706738632,YES_SYNTHETIC
IN-01487,22.629841130452213,88.41078878641513,YES_SYNTHETIC
IN-01488,22.549471007704827,88.26893868279184,YES_SYNTHETIC
IN-01489,22.640399465543602,88.26618359669082,YES_SYNTHETIC
IN-01490,22.613339955925813,88.45795142194521,YES_SYNTHETIC
IN-01491,22.56013226562964,88.3108946809992,YES_SYNTHETIC
IN-01492,22.613574202008678,88.42732562840312,YES_SYNTHETIC
IN-01493,22.58188606321557,88.45730705505123,YES_SYNTHETIC
IN-01494,22.482933744331593,88.3648591196609,YES_SYNTHETIC
IN-01495,22.61629078946451,88.43642809422984,YES_SYNTHETIC
IN-01496,22.508451122381558,88.42390069635273,YES_SYNTHETIC
IN-01497,22.58314141514371,88.34321073639799,YES_SYNTHETIC
IN-01498,22.49894300571582,88.43695915178178,YES_SYNTHETIC
IN-01499,22.504054641635946,88.32585757184182,YES_SYNTHETIC
IN-01500,22.53060910639249,88.43818280683817,YES_SYNTHETIC
IN-01501,22.60714059884178,88.42323627943827,YES_SYNTHETIC
IN-01502,22.522693579758503,88.3888748199214,YES_SYNTHETIC
IN-01503,22.58694919662875,88.43046607535766,YES_SYNTHETIC
IN-01504,22.653817412096252,88.26633135429547,YES_SYNTHETIC
IN-01505,22.60740398381176,88.27426715982395,YES_SYNTHETIC
IN-01506,22.58237173301547,88.32142654580873,YES_SYNTHETIC
IN-01507,22.53395531990443,88.33449170069048,YES_SYNTHETIC
IN-01508,22.59685848980992,88.33070999313375,YES_SYNTHETIC
IN-01509,22.619139810118057,88.34480547711478,YES_SYNTHETIC
IN-01510,22.486270640061992,88.42065196849683,YES_SYNTHETIC
IN-01511,22.529751664918543,88.35045337591986,YES_SYNTHETIC
IN-01512,22.609688776644383,88.33039123142974,YES_SYNTHETIC
IN-01513,22.483917131229344,88.33868420940256,YES_SYNTHETIC
IN-01514,22.661489716538863,88.39224687945972,YES_SYNTHETIC
IN-01515,22.606895829733443,88.39035643072754,YES_SYNTHETIC
IN-01516,22.51239842779189,88.34756677282046,YES_SYNTHETIC
IN-01517,22.622787959672664,88.28417457951063,YES_SYNTHETIC
IN-01518,22.528170555217944,88.31916382169317,YES_SYNTHETIC
IN-01519,22.559003785518904,88.45997374818843,YES_SYNTHETIC
IN-01520,22.486100509336765,88.36764019887612,YES_SYNTHETIC
IN-01521,22.508472936402445,88.45803530908195,YES_SYNTHETIC
IN-01522,22.495260700945494,88.34462020047232,YES_SYNTHETIC
IN-01523,22.620176996966922,88.40481088560549,YES_SYNTHETIC
IN-01524,22.55714572737879,88.33320483359054,YES_SYNTHETIC
IN-01525,22.552122475710576,88.31675525263172,YES_SYNTHETIC
IN-01526,22.513666587741362,88.36050793951178,YES_SYNTHETIC
IN-01527,22.52630675121352,88.32139233297946,YES_SYNTHETIC
IN-01528,22.603951212694913,88.45760746633998,YES_SYNTHETIC
IN-01529,22.593327440111878,88.27929589341299,YES_SYNTHETIC
IN-01530,22.487716722770816,88.45418464416912,YES_SYNTHETIC
IN-01531,22.532058158061467,88.2823133972165,YES_SYNTHETIC
IN-01532,22.592408917430078,88.38862975565806,YES_SYNTHETIC
IN-01533,22.60230096402374,88.31738040557151,YES_SYNTHETIC
IN-01534,22.475622136842897,88.4569030738909,YES_SYNTHETIC
IN-01535,22.52277860913822,88.39910525761051,YES_SYNTHETIC
IN-01536,22.613925973975743,88.38590148341589,YES_SYNTHETIC
IN-01537,22.53518147884273,88.31811925075282,YES_SYNTHETIC
IN-01538,22.592133656540543,88.43711912672234,YES_SYNTHETIC
IN-01539,22.66194674578468,88.28508116088075,YES_SYNTHETIC
IN-01540,22.503565722519546,88.45284725175662,YES_SYNTHETIC
IN-01541,22.61990704566696,88.44049876496595,YES_SYNTHETIC
IN-01542,22.51312652682707,88.38141717422188,YES_SYNTHETIC
IN-01543,22.612827918883497,88.3999223770894,YES_SYNTHETIC
IN-01544,22.55423033817334,88.26697897833826,YES_SYNTHETIC
IN-01545,22.589185211360853,88.31452030783592,YES_SYNTHETIC
IN-01546,22.56265084922858,88.45541620301677,YES_SYNTHETIC
IN-01547,22.552407063528488,88.43186032133289,YES_SYNTHETIC
IN-01548,22.51030812114985,88.398392099605,YES_SYNTHETIC
IN-01549,22.66800139088779,88.28427862017459,YES_SYNTHETIC
IN-01550,22.47426398844544,88.35061655852653,YES_SYNTHETIC
IN-01551,22.491125096610276,88.41357686993524,YES_SYNTHETIC
IN-01552,22.655509732769712,88.35070419454175,YES_SYNTHETIC
IN-01553,22.52434232843109,88.35078066380132,YES_SYNTHETIC
IN-01554,22.61728956357,88.26571083231607,YES_SYNTHETIC
IN-01555,22.59049079789694,88.38655833697747,YES_SYNTHETIC
IN-01556,22.60013764937919,88.31230441599618,YES_SYNTHETIC
IN-01557,22.615410544675626,88.28217829726636,YES_SYNTHETIC
IN-01558,22.512454067293362,88.4393940093309,YES_SYNTHETIC
IN-01559,22.620344630145315,88.26664911080228,YES_SYNTHETIC
IN-01560,22.52227525207396,88.30678129659863,YES_SYNTHETIC
IN-01561,22.526761265607394,88.31341195405598,YES_SYNTHETIC
IN-01562,22.485105259148572,88.35568810331937,YES_SYNTHETIC
IN-01563,22.619146694957234,88.38524634494348,YES_SYNTHETIC
IN-01564,22.607174333719616,88.28012983570724,YES_SYNTHETIC
IN-01565,22.66289814203536,88.43159836676861,YES_SYNTHETIC
IN-01566,22.633618063699135,88.42849676100836,YES_SYNTHETIC
IN-01567,22.659142101626554,88.37275079322274,YES_SYNTHETIC
IN-01568,22.512656403573526,88.38725672157051,YES_SYNTHETIC
IN-01569,22.621176298733587,88.4114834786708,YES_SYNTHETIC
IN-01570,22.576889804833378,88.27759174386672,YES_SYNTHETIC
IN-01571,22.546822587686027,88.44805332169267,YES_SYNTHETIC
IN-01572,22.589489781951485,88.37156638865115,YES_SYNTHETIC
